time,x,y,z,phi,theta,psi,x_velocity,y_velocity,z_velocity,phi_velocity,theta_velocity,psi_velocity,rotor_speed1,rotor_speed2,rotor_speed3,rotor_speed4
4.14,-2.362073474292069,6.936006163418079,24.447989935558148,0.2485407607240706,0.03592761315565696,0.0,-0.8105655644864116,5.067676106603946,5.237833565642485,0.07466319216702119,0.0037706929876887407,0.0,449.37235491673556,449.80035638904184,451.2236903887209,452.02206743998863
4.199999999999998,-2.4113040372222687,7.243525803042877,24.760344105358815,0.25460959262541927,0.037353525686842026,0.0,-0.8305628233735753,5.183325902312589,5.173952889706261,0.08732365425282178,0.014628925177022791,0.0,426.2989871859507,427.2259300137548,425.5558477435457,426.6437230956098
4.259999999999997,-2.461842648666748,7.558649912553339,25.071037072105298,0.2663405980737945,0.038368763205193446,0.0,-0.854138939965741,5.321666962408396,5.181768654304911,0.05818697595594007,0.009193312834553732,0.0,450.58383608441,450.14396865997537,451.70868605212115,449.3571440402934
4.319999999999996,-2.513812696029034,7.882256332076434,25.38211903500229,0.27768164396833583,0.03906061013582285,0.0,-0.8782479530538025,5.466014275722061,5.186917927815267,0.026271572551007837,0.003719026215075843,0.0,450.4429594261847,449.9998291732764,453.26988876286265,450.6985462412799
4.379999999999995,-2.567227179229706,8.214483252394063,25.692820292943424,0.2797758682872802,0.043627856468797965,0.0,-0.9026047487497373,5.608138877598241,5.169601190941968,0.03304589782199864,0.025382369682260552,0.0,444.4334009446384,446.20578119283766,444.41062314426574,444.9659040840639
4.439999999999993,-2.62212557915573,8.554925422972682,26.00140371304906,0.28217240342589367,0.04515011889632348,0.0,-0.9274724418780984,5.739939779029307,5.1165281720915665,0.024697743255637065,0.023016648017801747,0.0,434.1014414298629,433.9029340883916,433.4072671624611,432.70520657232305
4.499999999999992,-2.678667656810514,8.904045834200774,26.309467329626255,0.2843678546897861,0.04654406232118724,0.0,-0.9573799216299858,5.897255988578811,5.151771938083151,0.03282879283444145,0.020086384749638815,0.0,462.2029475943914,461.9718961688268,462.28231824310507,462.9228815813589
4.559999999999991,-2.7369976959308473,9.26238863292851,26.618850466452553,0.2902379578148713,0.0490641067062203,0.0,-0.9871771240855113,6.04774389414566,5.160453923529476,0.009961079959257994,0.006267974205865772,0.0,456.2656479618461,455.16073859059605,455.3143473801234,453.48085051135206
4.6199999999999894,-2.797344587621616,9.630819346307117,26.932105869698592,0.2918891519911604,0.05336004556011176,0.0,-1.0248220182837675,6.2329082967887395,5.280372799005517,0.020068742946609167,-0.016653462214386804,0.0,492.6384556097004,490.94032279522935,488.96502680007524,489.71747996833477
4.679999999999988,-2.859883307819977,10.009294174882372,27.249017091752254,0.296153619807642,0.06904032269392957,0.0,-1.0612113268676988,6.3829215411723315,5.282779341941532,0.03806971342961391,-0.06260826117419804,0.0,457.3707011676261,453.69446612991845,456.48873169603615,457.92341702734797
4.739999999999987,-2.9247373587951797,10.396439417176808,27.564876343386103,0.29933413824670385,0.06538717544461381,0.0,-1.100287448821174,6.521944893960119,5.245757288372978,0.02642920671890916,-0.06008805006299058,0.0,443.9702151574017,444.17426245641576,445.5065143027712,444.5539440290167
4.799999999999986,-2.9921018450368453,10.79291265551126,27.881662601487598,0.3039137412229076,0.06452006134363408,0.0,-1.1450832253607237,6.693802088053227,5.312927493822457,0.04422122298976583,-0.07945492930288836,0.0,479.5248378553359,478.04804741090254,476.8044949410595,478.16249367463223
4.859999999999984,-3.0619356587892264,11.198799732459353,28.19941933487529,0.31180901447768683,0.06451749140524043,0.0,-1.1827209801022787,6.83613355890245,5.278557547207356,0.0681303003578367,-0.10459724744268788,0.0,448.12681453768533,446.07140875102607,447.3368001839274,449.2818214245265
4.919999999999983,-3.1340520745872746,11.613532714313516,28.515737720507786,0.31942938520153685,0.05823167369003013,0.0,-1.2206038767485294,6.988630216684441,5.264902169240266,0.08755379559964484,-0.10530429304837838,0.0,455.3803702899884,455.31448979667204,454.61481766363164,456.1731562563032
4.979999999999982,-3.208449386143509,12.038079490164552,28.83295219750634,0.3246884972453117,0.05533270129737389,0.0,-1.2589801777844662,7.162967087745127,5.308125328835496,0.08488785249260172,-0.08621315823908553,0.0,473.9945387132243,475.4520768504725,474.4544341491878,474.2553413847251
5.0399999999999805,-3.284976879144159,12.472460335769389,29.150714053086528,0.3314081033277585,0.05195342644620915,0.0,-1.2916314179700963,7.316625296237814,5.283512233353668,0.0977087583546842,-0.07269418992169295,0.0,453.9250703662243,455.00371276028545,454.12784360712834,455.16180958155087
